8.536920620679500082e-01,4.035671561356303227e-01,9.619818690124964933e-01,7.975416256380633839e-02,-4.472718378125687400e-01,-2.287245852858916031e-02,-1.062933665817977769e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,-1.841457800584581639e+00
-1.270127214296216556e+00,-2.087929023585922916e+00,4.913720338121390641e-01,-4.059129766307162379e-01,-9.224981654884246707e-01,5.603752339504365354e-01,-1.062933665817977769e+00,1.069085073730684066e+00,-1.339528796545808254e+00,-6.296597640708569976e-01
8.536920620679500082e-01,2.952412352781714766e-01,4.913720338121390641e-01,2.011709473624369859e-01,-4.472718378125687400e-01,-1.772615535965666123e+00,1.387218513016682975e+00,1.069085073730684066e+00,-1.717344610956163808e-01,5.821382724428676436e-01
-1.004649804750695763e+00,-1.380624481516639079e-01,4.913720338121390641e-01,-1.630794070334549428e-01,-1.872950820840136643e+00,-6.061201510076148491e-01,1.387218513016682975e+00,1.069085073730684066e+00,-7.556316288207123311e-01,-6.296597640708569976e-01
-1.270127214296216556e+00,-1.437973498441170062e+00,2.560671162119603772e-01,2.011709473624369859e-01,2.795448986328723240e-02,-1.189367843486640597e+00,-1.062933665817977769e+00,1.069085073730684066e+00,4.121627066294795694e-01,-1.841457800584581639e+00
-2.082175761141332460e-01,-2.196254944443381873e+00,-4.498476365885757944e-01,-4.166262223482430915e-02,1.453633472890855094e+00,-6.061201510076148491e-01,1.387218513016682975e+00,4.238384611831704230e-01,-7.556316288207123311e-01,-6.296597640708569976e-01
3.227372429769084228e-01,5.118930769930891689e-01,1.432591704212853978e+00,-7.701633310266081667e-01,5.031808175391432325e-01,5.603752339504365354e-01,1.621424235993525198e-01,4.238384611831704230e-01,4.121627066294795694e-01,-6.296597640708569976e-01
-1.535604623841737348e+00,5.118930769930891689e-01,2.076219861178165565e-02,-4.166262223482430915e-02,5.031808175391432325e-01,-1.772615535965666123e+00,-1.062933665817977769e+00,1.069085073730684066e+00,-1.339528796545808254e+00,5.821382724428676436e-01
-2.082175761141332460e-01,-2.737884548730676215e+00,2.560671162119603772e-01,7.975416256380633839e-02,-4.472718378125687400e-01,-1.772615535965666123e+00,1.621424235993525198e-01,1.069085073730684066e+00,9.960598743545755474e-01,5.821382724428676436e-01
3.227372429769084228e-01,1.869153144207126305e-01,7.266769514123178064e-01,-5.273297614293468438e-01,-4.472718378125687400e-01,-1.189367843486640597e+00,1.621424235993525198e-01,-1.511901376459370727e+00,-1.923425964270904176e+00,5.821382724428676436e-01
3.227372429769084228e-01,-1.329647577583711104e+00,4.913720338121390641e-01,6.868380865569595484e-01,9.784071452149991632e-01,-6.061201510076148491e-01,1.621424235993525198e-01,-2.214081513643433030e-01,-1.717344610956163808e-01,-6.296597640708569976e-01
2.712033928886595557e+00,1.270174522995300981e+00,1.197286786612675291e+00,9.296716561542208712e-01,5.031808175391432325e-01,1.143622926429462172e+00,-4.503956211093126938e-01,-8.666547639118570290e-01,-7.556316288207123311e-01,-6.296597640708569976e-01
1.650124290704512386e+00,9.451967604229245534e-01,-4.498476365885757944e-01,3.225877321610676196e-01,9.784071452149991632e-01,-2.287245852858916031e-02,1.387218513016682975e+00,-8.666547639118570290e-01,-1.339528796545808254e+00,5.821382724428676436e-01
1.119169471613470801e+00,-5.713661315814992925e-01,-2.145427189883970520e-01,-4.059129766307162379e-01,1.453633472890855094e+00,1.143622926429462172e+00,-1.675471710526643010e+00,-8.666547639118570290e-01,-7.556316288207123311e-01,-6.296597640708569976e-01
3.227372429769084228e-01,1.270174522995300981e+00,-9.204574717889332236e-01,-1.630794070334549428e-01,5.031808175391432325e-01,5.603752339504365354e-01,7.746804683080177334e-01,4.238384611831704230e-01,9.960598743545755474e-01,5.821382724428676436e-01
8.536920620679500082e-01,4.035671561356303227e-01,2.560671162119603772e-01,-1.741497609415653347e+00,5.031808175391432325e-01,-6.061201510076148491e-01,7.746804683080177334e-01,1.069085073730684066e+00,-1.717344610956163808e-01,-6.296597640708569976e-01
-1.535604623841737348e+00,-4.630402107240404463e-01,2.560671162119603772e-01,-1.134413685422499984e+00,5.031808175391432325e-01,-6.061201510076148491e-01,1.621424235993525198e-01,-1.511901376459370727e+00,1.579957042079671581e+00,1.793936308956592285e+00
1.384646881158991594e+00,2.952412352781714766e-01,1.197286786612675291e+00,-8.915801158252387726e-01,5.031808175391432325e-01,5.603752339504365354e-01,1.621424235993525198e-01,-2.214081513643433030e-01,-7.556316288207123311e-01,5.821382724428676436e-01
-7.391723952051748592e-01,-2.973652729420505139e-02,-2.145427189883970520e-01,1.901005934543265941e+00,-4.472718378125687400e-01,5.603752339504365354e-01,-4.503956211093126938e-01,1.069085073730684066e+00,-1.717344610956163808e-01,-6.296597640708569976e-01
-4.736949856596540664e-01,1.869153144207126305e-01,1.432591704212853978e+00,-1.377247255019761418e+00,-9.224981654884246707e-01,-2.287245852858916031e-02,1.387218513016682975e+00,-8.666547639118570290e-01,4.121627066294795694e-01,-6.296597640708569976e-01
8.536920620679500082e-01,4.035671561356303227e-01,1.432591704212853978e+00,9.296716561542208712e-01,-4.472718378125687400e-01,1.143622926429462172e+00,1.621424235993525198e-01,1.069085073730684066e+00,-7.556316288207123311e-01,-6.296597640708569976e-01
5.882146525224292155e-01,1.053522681280383511e+00,2.560671162119603772e-01,-1.741497609415653347e+00,-4.472718378125687400e-01,-6.061201510076148491e-01,-4.503956211093126938e-01,-1.511901376459370727e+00,4.121627066294795694e-01,1.793936308956592285e+00
5.725983343138758147e-02,7.858939356325379821e-02,-6.851525541887545367e-01,2.011709473624369859e-01,5.031808175391432325e-01,-1.189367843486640597e+00,1.621424235993525198e-01,-2.157147989006884536e+00,-1.717344610956163808e-01,1.793936308956592285e+00
3.227372429769084228e-01,-1.654625340156087754e+00,-6.851525541887545367e-01,-2.844961918320855765e-01,9.784071452149991632e-01,5.603752339504365354e-01,-4.503956211093126938e-01,4.238384611831704230e-01,4.121627066294795694e-01,5.821382724428676436e-01
1.384646881158991594e+00,-6.796920524389581386e-01,1.197286786612675291e+00,4.440045169596982810e-01,5.031808175391432325e-01,-2.287245852858916031e-02,-4.503956211093126938e-01,-2.214081513643433030e-01,1.579957042079671581e+00,1.793936308956592285e+00
8.536920620679500082e-01,-3.547142898665816002e-01,4.913720338121390641e-01,1.293922010550112800e+00,-2.348177148515992574e+00,-2.287245852858916031e-02,-1.062933665817977769e+00,-8.666547639118570290e-01,-1.923425964270904176e+00,5.821382724428676436e-01
-7.391723952051748592e-01,-3.547142898665816002e-01,9.619818690124964933e-01,-7.701633310266081667e-01,2.795448986328723240e-02,1.143622926429462172e+00,-1.062933665817977769e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,1.793936308956592285e+00
3.227372429769084228e-01,-1.380624481516639079e-01,2.076219861178165565e-02,1.172505225751482083e+00,5.031808175391432325e-01,1.143622926429462172e+00,-1.062933665817977769e+00,1.069085073730684066e+00,4.121627066294795694e-01,-6.296597640708569976e-01
5.725983343138758147e-02,1.595152285567677630e+00,-6.851525541887545367e-01,-7.701633310266081667e-01,2.795448986328723240e-02,-1.189367843486640597e+00,-1.062933665817977769e+00,1.069085073730684066e+00,-1.717344610956163808e-01,-1.841457800584581639e+00
1.119169471613470801e+00,-3.547142898665816002e-01,-4.498476365885757944e-01,-4.059129766307162379e-01,2.795448986328723240e-02,1.143622926429462172e+00,-4.503956211093126938e-01,1.069085073730684066e+00,-7.556316288207123311e-01,5.821382724428676436e-01
-4.736949856596540664e-01,7.285449187080068612e-01,7.266769514123178064e-01,-5.273297614293468438e-01,1.453633472890855094e+00,-1.772615535965666123e+00,1.387218513016682975e+00,-2.214081513643433030e-01,-7.556316288207123311e-01,-6.296597640708569976e-01
3.227372429769084228e-01,1.486826364710218673e+00,-4.498476365885757944e-01,-4.166262223482430915e-02,-9.224981654884246707e-01,5.603752339504365354e-01,1.621424235993525198e-01,-1.511901376459370727e+00,4.121627066294795694e-01,5.821382724428676436e-01
5.725983343138758147e-02,-2.973652729420505139e-02,7.266769514123178064e-01,-1.134413685422499984e+00,-1.397724493164280712e+00,-1.189367843486640597e+00,1.621424235993525198e-01,-2.214081513643433030e-01,-1.717344610956163808e-01,-6.296597640708569976e-01
3.227372429769084228e-01,-1.221321656726252369e+00,-2.145427189883970520e-01,-1.134413685422499984e+00,-1.397724493164280712e+00,-1.772615535965666123e+00,-1.062933665817977769e+00,4.238384611831704230e-01,-1.923425964270904176e+00,1.793936308956592285e+00
5.725983343138758147e-02,-6.796920524389581386e-01,9.619818690124964933e-01,8.082548713555901543e-01,5.031808175391432325e-01,-1.189367843486640597e+00,1.387218513016682975e+00,4.238384611831704230e-01,-7.556316288207123311e-01,5.821382724428676436e-01
1.119169471613470801e+00,-2.973652729420505139e-02,9.619818690124964933e-01,-1.620080824617022630e+00,2.795448986328723240e-02,-2.287245852858916031e-02,1.387218513016682975e+00,4.238384611831704230e-01,9.960598743545755474e-01,-6.296597640708569976e-01
-1.004649804750695763e+00,2.952412352781714766e-01,-1.626372224589469395e+00,6.868380865569595484e-01,5.031808175391432325e-01,1.143622926429462172e+00,-1.062933665817977769e+00,1.069085073730684066e+00,4.121627066294795694e-01,5.821382724428676436e-01
5.725983343138758147e-02,-5.713661315814992925e-01,2.560671162119603772e-01,5.654213017583289425e-01,-4.472718378125687400e-01,-2.287245852858916031e-02,1.621424235993525198e-01,1.069085073730684066e+00,4.121627066294795694e-01,1.793936308956592285e+00
-1.004649804750695763e+00,7.858939356325379821e-02,-2.145427189883970520e-01,-4.059129766307162379e-01,-1.397724493164280712e+00,-6.061201510076148491e-01,7.746804683080177334e-01,4.238384611831704230e-01,1.579957042079671581e+00,5.821382724428676436e-01
-7.391723952051748592e-01,7.285449187080068612e-01,7.266769514123178064e-01,1.051088440952851366e+00,-1.397724493164280712e+00,5.603752339504365354e-01,-1.062933665817977769e+00,4.238384611831704230e-01,9.960598743545755474e-01,-6.296597640708569976e-01
3.227372429769084228e-01,5.118930769930891689e-01,2.560671162119603772e-01,7.975416256380633839e-02,2.795448986328723240e-02,-1.189367843486640597e+00,-4.503956211093126938e-01,1.069085073730684066e+00,4.121627066294795694e-01,-6.296597640708569976e-01
5.725983343138758147e-02,5.118930769930891689e-01,4.913720338121390641e-01,7.975416256380633839e-02,9.784071452149991632e-01,1.143622926429462172e+00,1.387218513016682975e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,-6.296597640708569976e-01
8.536920620679500082e-01,8.368708395654657073e-01,2.560671162119603772e-01,9.296716561542208712e-01,1.928859800566711025e+00,5.603752339504365354e-01,-1.062933665817977769e+00,1.069085073730684066e+00,-1.717344610956163808e-01,5.821382724428676436e-01
3.227372429769084228e-01,-1.004669815011334677e+00,7.266769514123178064e-01,2.011709473624369859e-01,-4.472718378125687400e-01,-6.061201510076148491e-01,7.746804683080177334e-01,1.069085073730684066e+00,4.121627066294795694e-01,1.793936308956592285e+00
5.725983343138758147e-02,7.285449187080068612e-01,-9.204574717889332236e-01,-2.844961918320855765e-01,-9.224981654884246707e-01,1.143622926429462172e+00,-1.062933665817977769e+00,-8.666547639118570290e-01,-1.339528796545808254e+00,-1.841457800584581639e+00
1.650124290704512386e+00,-2.973652729420505139e-02,-4.498476365885757944e-01,9.296716561542208712e-01,2.795448986328723240e-02,-1.189367843486640597e+00,-1.062933665817977769e+00,1.069085073730684066e+00,-7.556316288207123311e-01,5.821382724428676436e-01
1.384646881158991594e+00,7.858939356325379821e-02,-2.802896812590363051e+00,-4.166262223482430915e-02,-4.472718378125687400e-01,1.143622926429462172e+00,-1.675471710526643010e+00,1.069085073730684066e+00,-1.717344610956163808e-01,5.821382724428676436e-01
-2.066559442932779156e+00,1.378500443852759938e+00,-2.145427189883970520e-01,-4.059129766307162379e-01,9.784071452149991632e-01,5.603752339504365354e-01,-4.503956211093126938e-01,1.069085073730684066e+00,-7.556316288207123311e-01,-6.296597640708569976e-01
-1.535604623841737348e+00,1.270174522995300981e+00,-1.155762389389111799e+00,1.051088440952851366e+00,-2.348177148515992574e+00,5.603752339504365354e-01,-4.503956211093126938e-01,4.238384611831704230e-01,1.579957042079671581e+00,-6.296597640708569976e-01
-4.736949856596540664e-01,6.202189978505480150e-01,1.432591704212853978e+00,-1.630794070334549428e-01,-1.397724493164280712e+00,5.603752339504365354e-01,-1.062933665817977769e+00,-2.214081513643433030e-01,9.960598743545755474e-01,-6.296597640708569976e-01
-7.391723952051748592e-01,1.053522681280383511e+00,-6.851525541887545367e-01,-5.273297614293468438e-01,9.784071452149991632e-01,1.143622926429462172e+00,1.621424235993525198e-01,-8.666547639118570290e-01,9.960598743545755474e-01,-6.296597640708569976e-01
8.536920620679500082e-01,-8.963438941538758309e-01,-1.155762389389111799e+00,-4.059129766307162379e-01,-1.397724493164280712e+00,1.143622926429462172e+00,1.387218513016682975e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,5.821382724428676436e-01
-1.270127214296216556e+00,-1.380624481516639079e-01,-9.204574717889332236e-01,-4.166262223482430915e-02,9.784071452149991632e-01,5.603752339504365354e-01,-1.675471710526643010e+00,1.069085073730684066e+00,-1.339528796545808254e+00,5.821382724428676436e-01
1.119169471613470801e+00,-1.329647577583711104e+00,-6.851525541887545367e-01,5.654213017583289425e-01,9.784071452149991632e-01,5.603752339504365354e-01,-4.503956211093126938e-01,-2.157147989006884536e+00,-1.717344610956163808e-01,-6.296597640708569976e-01
-2.082175761141332460e-01,5.118930769930891689e-01,2.560671162119603772e-01,3.225877321610676196e-01,1.453633472890855094e+00,1.143622926429462172e+00,1.621424235993525198e-01,4.238384611831704230e-01,4.121627066294795694e-01,5.821382724428676436e-01
-7.391723952051748592e-01,8.368708395654657073e-01,2.076219861178165565e-02,7.975416256380633839e-02,5.031808175391432325e-01,-1.772615535965666123e+00,1.387218513016682975e+00,4.238384611831704230e-01,9.960598743545755474e-01,-6.296597640708569976e-01
-2.082175761141332460e-01,-1.221321656726252369e+00,-6.851525541887545367e-01,1.658172364946004729e+00,9.784071452149991632e-01,1.143622926429462172e+00,-1.062933665817977769e+00,-1.511901376459370727e+00,1.579957042079671581e+00,5.821382724428676436e-01
3.227372429769084228e-01,9.451967604229245534e-01,-2.096982059789826547e+00,2.265256288939157869e+00,9.784071452149991632e-01,5.603752339504365354e-01,7.746804683080177334e-01,4.238384611831704230e-01,9.960598743545755474e-01,-6.296597640708569976e-01
5.725983343138758147e-02,8.368708395654657073e-01,-2.145427189883970520e-01,5.654213017583289425e-01,-9.224981654884246707e-01,-1.189367843486640597e+00,1.621424235993525198e-01,4.238384611831704230e-01,4.121627066294795694e-01,5.821382724428676436e-01
-1.004649804750695763e+00,1.703478206425136365e+00,-2.145427189883970520e-01,-5.273297614293468438e-01,1.453633472890855094e+00,1.143622926429462172e+00,-1.062933665817977769e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,5.821382724428676436e-01
-2.082175761141332460e-01,-1.112995735868793412e+00,4.913720338121390641e-01,-3.198499026999221062e+00,-4.472718378125687400e-01,-6.061201510076148491e-01,-4.503956211093126938e-01,4.238384611831704230e-01,1.579957042079671581e+00,-6.296597640708569976e-01
5.725983343138758147e-02,-5.713661315814992925e-01,2.560671162119603772e-01,1.779589149744635224e+00,-4.472718378125687400e-01,-1.189367843486640597e+00,7.746804683080177334e-01,4.238384611831704230e-01,-1.339528796545808254e+00,-6.296597640708569976e-01
-1.004649804750695763e+00,-1.762951261013546489e+00,-4.498476365885757944e-01,-1.620080824617022630e+00,-4.472718378125687400e-01,-1.189367843486640597e+00,1.387218513016682975e+00,-2.214081513643433030e-01,-1.339528796545808254e+00,-6.296597640708569976e-01
5.882146525224292155e-01,1.161848602137842246e+00,7.266769514123178064e-01,4.440045169596982810e-01,-1.397724493164280712e+00,-2.287245852858916031e-02,7.746804683080177334e-01,1.069085073730684066e+00,-1.339528796545808254e+00,5.821382724428676436e-01
8.536920620679500082e-01,5.118930769930891689e-01,-9.204574717889332236e-01,-5.273297614293468438e-01,-9.224981654884246707e-01,-1.772615535965666123e+00,1.387218513016682975e+00,1.069085073730684066e+00,1.579957042079671581e+00,-1.841457800584581639e+00
-2.332036852478299949e+00,-6.796920524389581386e-01,2.560671162119603772e-01,4.440045169596982810e-01,-9.224981654884246707e-01,1.143622926429462172e+00,1.387218513016682975e+00,-2.214081513643433030e-01,-1.717344610956163808e-01,5.821382724428676436e-01
5.882146525224292155e-01,1.595152285567677630e+00,-2.145427189883970520e-01,1.051088440952851366e+00,9.784071452149991632e-01,-6.061201510076148491e-01,-4.503956211093126938e-01,1.069085073730684066e+00,9.960598743545755474e-01,-6.296597640708569976e-01
-1.535604623841737348e+00,5.118930769930891689e-01,-2.096982059789826547e+00,1.779589149744635224e+00,5.031808175391432325e-01,1.143622926429462172e+00,-1.062933665817977769e+00,-8.666547639118570290e-01,4.121627066294795694e-01,5.821382724428676436e-01
1.384646881158991594e+00,2.952412352781714766e-01,-9.204574717889332236e-01,8.082548713555901543e-01,-9.224981654884246707e-01,1.143622926429462172e+00,1.387218513016682975e+00,-1.511901376459370727e+00,-7.556316288207123311e-01,-6.296597640708569976e-01
-7.391723952051748592e-01,8.368708395654657073e-01,4.913720338121390641e-01,3.225877321610676196e-01,-4.472718378125687400e-01,-6.061201510076148491e-01,1.387218513016682975e+00,-8.666547639118570290e-01,4.121627066294795694e-01,-1.841457800584581639e+00
-1.004649804750695763e+00,1.595152285567677630e+00,2.609116292213747634e+00,3.225877321610676196e-01,9.784071452149991632e-01,-1.189367843486640597e+00,-1.062933665817977769e+00,-2.214081513643433030e-01,-1.923425964270904176e+00,-6.296597640708569976e-01
3.227372429769084228e-01,-2.521232707015758301e+00,-2.145427189883970520e-01,-1.012996900623869490e+00,-2.823403476191848505e+00,-1.189367843486640597e+00,1.387218513016682975e+00,1.069085073730684066e+00,4.121627066294795694e-01,5.821382724428676436e-01
-4.736949856596540664e-01,5.118930769930891689e-01,1.432591704212853978e+00,3.225877321610676196e-01,5.031808175391432325e-01,-1.772615535965666123e+00,1.387218513016682975e+00,4.238384611831704230e-01,1.579957042079671581e+00,-1.841457800584581639e+00
-2.066559442932779156e+00,-2.463883690091227541e-01,-1.626372224589469395e+00,9.296716561542208712e-01,5.031808175391432325e-01,5.603752339504365354e-01,1.387218513016682975e+00,1.069085073730684066e+00,-7.556316288207123311e-01,5.821382724428676436e-01
-1.004649804750695763e+00,-8.963438941538758309e-01,-4.498476365885757944e-01,6.868380865569595484e-01,1.453633472890855094e+00,1.143622926429462172e+00,-4.503956211093126938e-01,1.069085073730684066e+00,-1.923425964270904176e+00,-1.841457800584581639e+00
-3.393946490660383120e+00,-2.463883690091227541e-01,4.913720338121390641e-01,-8.915801158252387726e-01,5.031808175391432325e-01,-1.189367843486640597e+00,1.387218513016682975e+00,-2.214081513643433030e-01,9.960598743545755474e-01,1.793936308956592285e+00
2.181079109795553972e+00,-2.463883690091227541e-01,-4.498476365885757944e-01,6.868380865569595484e-01,-9.224981654884246707e-01,-6.061201510076148491e-01,-1.062933665817977769e+00,4.238384611831704230e-01,4.121627066294795694e-01,1.793936308956592285e+00
-7.391723952051748592e-01,-1.979603102728464181e+00,-2.145427189883970520e-01,2.629506643335049798e+00,1.453633472890855094e+00,-6.061201510076148491e-01,7.746804683080177334e-01,-1.511901376459370727e+00,4.121627066294795694e-01,-6.296597640708569976e-01
5.725983343138758147e-02,-1.380624481516639079e-01,1.432591704212853978e+00,-6.487465462279775608e-01,-9.224981654884246707e-01,5.603752339504365354e-01,1.621424235993525198e-01,-8.666547639118570290e-01,-1.339528796545808254e+00,1.793936308956592285e+00
-1.004649804750695763e+00,-1.380624481516639079e-01,1.903201539413211352e+00,1.051088440952851366e+00,9.784071452149991632e-01,1.143622926429462172e+00,7.746804683080177334e-01,1.069085073730684066e+00,1.579957042079671581e+00,5.821382724428676436e-01
1.384646881158991594e+00,-1.380624481516639079e-01,-2.096982059789826547e+00,-1.630794070334549428e-01,5.031808175391432325e-01,1.143622926429462172e+00,-4.503956211093126938e-01,-1.511901376459370727e+00,1.579957042079671581e+00,-6.296597640708569976e-01
5.725983343138758147e-02,1.920130048140054058e+00,2.560671162119603772e-01,-2.105747963811545276e+00,-4.472718378125687400e-01,-1.189367843486640597e+00,-1.062933665817977769e+00,4.238384611831704230e-01,-1.339528796545808254e+00,5.821382724428676436e-01
-1.004649804750695763e+00,-7.880179732964169848e-01,-4.498476365885757944e-01,-1.255830470221130701e+00,9.784071452149991632e-01,-2.287245852858916031e-02,-1.675471710526643010e+00,-2.157147989006884536e+00,9.960598743545755474e-01,5.821382724428676436e-01
3.227372429769084228e-01,-5.713661315814992925e-01,-1.391067306989290708e+00,-1.630794070334549428e-01,-1.397724493164280712e+00,1.143622926429462172e+00,-1.062933665817977769e+00,-2.214081513643433030e-01,4.121627066294795694e-01,-1.841457800584581639e+00
5.882146525224292155e-01,-2.973652729420505139e-02,-6.851525541887545367e-01,-5.273297614293468438e-01,-4.472718378125687400e-01,-6.061201510076148491e-01,7.746804683080177334e-01,4.238384611831704230e-01,-1.717344610956163808e-01,-6.296597640708569976e-01
5.882146525224292155e-01,-1.380624481516639079e-01,2.844421209813926321e+00,-4.059129766307162379e-01,5.031808175391432325e-01,-6.061201510076148491e-01,1.387218513016682975e+00,-2.214081513643433030e-01,4.121627066294795694e-01,-6.296597640708569976e-01
